view,domain,surface,code,name,n,k,share,lo,hi,pv_share
interpretable,教育,assistant_random1k,U12,违规或灰色内容,838,1,0.0011933174224343676,0.00021067547434014833,0.006728397149298314,
interpretable,教育,assistant_random1k,U13,无法判定,838,0,0.0,0.0,0.004563328778240467,
interpretable,影视,search_top1000,U01,导航直达,987,140,0.14184397163120568,0.12146410981842547,0.16500105272622342,0.24137118475800484
interpretable,影视,search_top1000,U02,裸实体,987,365,0.3698074974670719,0.34024876013813976,0.40037577561005655,0.3169943512564933
interpretable,影视,search_top1000,U03,事实与数值,987,22,0.022289766970618033,0.014765123523312948,0.03351867885236445,0.02747073469804275
interpretable,影视,search_top1000,U04,解释与介绍,987,8,0.008105369807497468,0.00411268319239232,0.015912313739508802,0.004426396823231607
interpretable,影视,search_top1000,U05,核实与动态,987,0,0.0,0.0,0.0038771081068861056,0.0
interpretable,影视,search_top1000,U06,办事与操作,987,1,0.0010131712259371835,0.0001788673925609877,0.005716726817451995,0.00040241317569163746
interpretable,影视,search_top1000,U07,个案判断与建议,987,0,0.0,0.0,0.0038771081068861056,0.0
interpretable,影视,search_top1000,U08,清单与推荐,987,48,0.0486322188449848,0.036874994473025655,0.06388944658395056,0.02695101889623857
interpretable,影视,search_top1000,U09,获取现成内容,987,372,0.3768996960486322,0.34719829560446186,0.40755564286562257,0.36547988104447326
interpretable,影视,search_top1000,U10,生成与编辑,987,0,0.0,0.0,0.0038771081068861056,0.0
interpretable,影视,search_top1000,U11,会话与系统指令,987,0,0.0,0.0,0.0038771081068861056,0.0
interpretable,影视,search_top1000,U12,违规或灰色内容,987,31,0.031408308004052685,0.022213758083846333,0.04423641921997297,0.016904019347824057
interpretable,影视,search_top1000,U13,无法判定,987,0,0.0,0.0,0.0038771081068861056,0.0
interpretable,影视,search_top10k,U01,导航直达,9868,817,0.08279286582894203,0.07751670049047214,0.08839374118436187,0.1679054728916123
interpretable,影视,search_top10k,U02,裸实体,9868,3910,0.39623023915687067,0.3866218882216852,0.4059193535259539,0.3531102195708487
interpretable,影视,search_top10k,U03,事实与数值,9868,194,0.019659505472233482,0.017101437064198376,0.022591420244208998,0.02378897923224678
interpretable,影视,search_top10k,U04,解释与介绍,9868,135,0.013680583704904742,0.011570541316411881,0.016169125819252044,0.008362134172305677
interpretable,影视,search_top10k,U05,核实与动态,9868,13,0.00131738954195379,0.0007700715201253027,0.002252829495628434,0.0008771927695432069
interpretable,影视,search_top10k,U06,办事与操作,9868,9,0.0009120389136603161,0.0004799073658075688,0.0017326078755228837,0.0005512997169957029
interpretable,影视,search_top10k,U07,个案判断与建议,9868,0,0.0,0.0,0.00038914724887806134,0.0
interpretable,影视,search_top10k,U08,清单与推荐,9868,459,0.046513984596676126,0.04253233381975534,0.050848581044194666,0.03507476567537088
interpretable,影视,search_top10k,U09,获取现成内容,9868,3963,0.4016011349817592,0.3919688307943262,0.4113100224644214,0.3836745056567283
interpretable,影视,search_top10k,U10,生成与编辑,9868,2,0.00020267531414673692,5.558147763537881e-05,0.0007387586584543251,0.00014328614599345318
interpretable,影视,search_top10k,U11,会话与系统指令,9868,4,0.00040535062829347385,0.0001576413290537856,0.0010418916942475606,0.00019692743046192265
interpretable,影视,search_top10k,U12,违规或灰色内容,9868,362,0.036684231860559385,0.0331517968197726,0.040577263014412744,0.02631521673789307
interpretable,影视,search_top10k,U13,无法判定,9868,0,0.0,0.0,0.00038914724887806134,0.0
interpretable,影视,assistant_top1k,U01,导航直达,828,37,0.04468599033816425,0.03259125310681177,0.060986177981029954,0.04022499751777489
interpretable,影视,assistant_top1k,U02,裸实体,828,278,0.3357487922705314,0.30440545737214186,0.3686092127285119,0.3683622062880158
interpretable,影视,assistant_top1k,U03,事实与数值,828,11,0.013285024154589372,0.0074340001201216605,0.023631529663433286,0.01903758736353158
interpretable,影视,assistant_top1k,U04,解释与介绍,828,72,0.08695652173913043,0.06962085453063148,0.10810721292836552,0.0701671077113021
interpretable,影视,assistant_top1k,U05,核实与动态,828,17,0.020531400966183576,0.012857596851768108,0.03263375630969917,0.013270191282425415
interpretable,影视,assistant_top1k,U06,办事与操作,828,1,0.0012077294685990338,0.00021322024396522917,0.0068092705764024935,0.0007252414233726316
interpretable,影视,assistant_top1k,U07,个案判断与建议,828,0,0.0,0.0,0.004618186924049001,0.0
interpretable,影视,assistant_top1k,U08,清单与推荐,828,101,0.12198067632850242,0.10141810244109062,0.14603477801114934,0.14478926988046467
interpretable,影视,assistant_top1k,U09,获取现成内容,828,252,0.30434782608695654,0.2739691210404071,0.3365336477559599,0.2832628956990593
interpretable,影视,assistant_top1k,U10,生成与编辑,828,36,0.043478260869565216,0.03156851650563611,0.05960461068588689,0.03720315825372226
interpretable,影视,assistant_top1k,U11,会话与系统指令,828,13,0.01570048309178744,0.009197979914361425,0.02667615766183096,0.017103610234537894
interpretable,影视,assistant_top1k,U12,违规或灰色内容,828,10,0.012077294685990338,0.006573098265113461,0.022088127622122762,0.005853734345793384
interpretable,影视,assistant_top1k,U13,无法判定,828,0,0.0,0.0,0.004618186924049001,0.0
interpretable,影视,assistant_random1k,U01,导航直达,804,8,0.009950248756218905,0.005050333026039107,0.01951091759536984,
interpretable,影视,assistant_random1k,U02,裸实体,804,78,0.09701492537313433,0.07843106180760985,0.11943148946481781,
interpretable,影视,assistant_random1k,U03,事实与数值,804,75,0.09328358208955224,0.07506923324576746,0.11536611942733084,
interpretable,影视,assistant_random1k,U04,解释与介绍,804,144,0.1791044776119403,0.15414471771689453,0.2071162027407793,
interpretable,影视,assistant_random1k,U05,核实与动态,804,43,0.053482587064676616,0.039945910287666614,0.0712659906592517,
interpretable,影视,assistant_random1k,U06,办事与操作,804,21,0.026119402985074626,0.017146052766839635,0.039599725118329925,
interpretable,影视,assistant_random1k,U07,个案判断与建议,804,31,0.03855721393034826,0.02729421375547688,0.054208892794123935,
interpretable,影视,assistant_random1k,U08,清单与推荐,804,121,0.15049751243781095,0.12744659701857164,0.1768724675109104,
interpretable,影视,assistant_random1k,U09,获取现成内容,804,175,0.21766169154228857,0.1905161778897501,0.24749246142766065,
interpretable,影视,assistant_random1k,U10,生成与编辑,804,68,0.0845771144278607,0.06726316088026077,0.10584206172773566,
interpretable,影视,assistant_random1k,U11,会话与系统指令,804,30,0.03731343283582089,0.026260005566458973,0.05276736811669871,
interpretable,影视,assistant_random1k,U12,违规或灰色内容,804,10,0.012437810945273632,0.0067697055658735225,0.022743010788421676,
interpretable,影视,assistant_random1k,U13,无法判定,804,0,0.0,0.0,0.004755387689863953,
interpretable,人物,search_top1000,U01,导航直达,990,25,0.025252525252525252,0.017162201554518784,0.03701303119886967,0.014555962501260039
interpretable,人物,search_top1000,U02,裸实体,990,541,0.5464646464646464,0.5153328501545646,0.5772372334482951,0.707546309407806
interpretable,人物,search_top1000,U03,事实与数值,990,38,0.03838383838383838,0.02809100558960527,0.05224533774720011,0.02073735041545263
interpretable,人物,search_top1000,U04,解释与介绍,990,345,0.3484848484848485,0.31944018171993044,0.37870085000987436,0.20285584681774327
interpretable,人物,search_top1000,U05,核实与动态,990,2,0.00202020202020202,0.0005541755912741673,0.0073360153606843725,0.0009403485865970326
interpretable,人物,search_top1000,U06,办事与操作,990,0,0.0,2.168404344971009e-19,0.0038654047083559384,0.0
interpretable,人物,search_top1000,U07,个案判断与建议,990,0,0.0,2.168404344971009e-19,0.0038654047083559384,0.0
interpretable,人物,search_top1000,U08,清单与推荐,990,23,0.023232323232323233,0.015529947182064179,0.03462049932772168,0.042960345994518236
interpretable,人物,search_top1000,U09,获取现成内容,990,10,0.010101010101010102,0.0054957416445951465,0.018493594281773804,0.007132776836415827
interpretable,人物,search_top1000,U10,生成与编辑,990,0,0.0,2.168404344971009e-19,0.0038654047083559384,0.0
interpretable,人物,search_top1000,U11,会话与系统指令,990,0,0.0,2.168404344971009e-19,0.0038654047083559384,0.0
interpretable,人物,search_top1000,U12,违规或灰色内容,990,6,0.006060606060606061,0.0027804647221540716,0.01315929871700967,0.003271059440206982
interpretable,人物,search_top1000,U13,无法判定,990,0,0.0,2.168404344971009e-19,0.0038654047083559384,0.0
interpretable,人物,search_top10k,U01,导航直达,9886,175,0.017701800525996358,0.015283487001651627,0.0204948008932728,0.015996386014611137
interpretable,人物,search_top10k,U02,裸实体,9886,5272,0.5332793849888732,0.5234338739046148,0.5430990420523,0.6329576481884032
interpretable,人物,search_top10k,U03,事实与数值,9886,525,0.05310540157798908,0.048855999217475,0.057701986503954576,0.03493877021033126
interpretable,人物,search_top10k,U04,解释与介绍,9886,3400,0.34392069593364355,0.3346191249472606,0.3533435214918898,0.26350123070014886
interpretable,人物,search_top10k,U05,核实与动态,9886,87,0.008800323690066761,0.007140527346599663,0.010841722237660618,0.0047276422806286035
interpretable,人物,search_top10k,U06,办事与操作,9886,6,0.000606918875177018,0.00027818131315348953,0.0013236239169727446,0.0002101605445498969
interpretable,人物,search_top10k,U07,个案判断与建议,9886,0,0.0,0.0,0.0003884389816718602,0.0
interpretable,人物,search_top10k,U08,清单与推荐,9886,224,0.02265830467327534,0.019904960372458244,0.0257824852181769,0.03298990298213286
interpretable,人物,search_top10k,U09,获取现成内容,9886,130,0.013149908962168723,0.011085904558629234,0.015592136472887392,0.009595995128931232
interpretable,人物,search_top10k,U10,生成与编辑,9886,0,0.0,0.0,0.0003884389816718602,0.0
interpretable,人物,search_top10k,U11,会话与系统指令,9886,0,0.0,0.0,0.0003884389816718602,0.0
interpretable,人物,search_top10k,U12,违规或灰色内容,9886,67,0.006777260772810034,0.005340530686070379,0.008597164736675322,0.005082263950262953
interpretable,人物,search_top10k,U13,无法判定,9886,0,0.0,0.0,0.0003884389816718602,0.0
interpretable,人物,assistant_top1k,U01,导航直达,802,1,0.0012468827930174563,0.00022013368632942164,0.007028933624169316,0.0010261124730703514
interpretable,人物,assistant_top1k,U02,裸实体,802,515,0.64214463840399,0.6083620968527236,0.6745719189637843,0.6731065671198276
interpretable,人物,assistant_top1k,U03,事实与数值,802,43,0.05361596009975062,0.04004613173653594,0.07144178350636043,0.04386746898447366
interpretable,人物,assistant_top1k,U04,解释与介绍,802,87,0.1084788029925187,0.0887924379026731,0.13189807993606845,0.12557573731520688
interpretable,人物,assistant_top1k,U05,核实与动态,802,98,0.12219451371571072,0.10131107360278632,0.14668009488491646,0.09659386375455019
interpretable,人物,assistant_top1k,U06,办事与操作,802,0,0.0,0.0,0.0047671899787749845,0.0
interpretable,人物,assistant_top1k,U07,个案判断与建议,802,1,0.0012468827930174563,0.00022013368632942164,0.007028933624169316,0.0015600624024961
interpretable,人物,assistant_top1k,U08,清单与推荐,802,20,0.02493765586034913,0.01620024062021852,0.03820449599303153,0.019765433474481835
interpretable,人物,assistant_top1k,U09,获取现成内容,802,19,0.02369077306733167,0.01521812014845653,0.036704739133069764,0.021320852834113363
interpretable,人物,assistant_top1k,U10,生成与编辑,802,0,0.0,0.0,0.0047671899787749845,0.0
interpretable,人物,assistant_top1k,U11,会话与系统指令,802,4,0.004987531172069825,0.0019411804169931187,0.01275351888867688,0.004220525963895699
interpretable,人物,assistant_top1k,U12,违规或灰色内容,802,14,0.017456359102244388,0.010426311024882633,0.0290871615980249,0.012963375677884258
interpretable,人物,assistant_top1k,U13,无法判定,802,0,0.0,0.0,0.0047671899787749845,0.0
interpretable,人物,assistant_random1k,U01,导航直达,862,2,0.002320185614849188,0.0006364960211886228,0.008420125882864034,
interpretable,人物,assistant_random1k,U02,裸实体,862,108,0.12529002320185614,0.10483902565398602,0.1490660766187622,
interpretable,人物,assistant_random1k,U03,事实与数值,862,199,0.2308584686774942,0.20395912446713257,0.26014608831081665,
interpretable,人物,assistant_random1k,U04,解释与介绍,862,146,0.16937354988399073,0.14581342618933651,0.19586754640426485,
interpretable,人物,assistant_random1k,U05,核实与动态,862,155,0.17981438515081208,0.15561530966337114,0.20685468484832706,
interpretable,人物,assistant_random1k,U06,办事与操作,862,1,0.001160092807424594,0.00020480895877401407,0.0065419216210456654,
interpretable,人物,assistant_random1k,U07,个案判断与建议,862,20,0.02320185614849188,0.015068933901426244,0.03556573183882,
interpretable,人物,assistant_random1k,U08,清单与推荐,862,143,0.16589327146171692,0.1425535856475553,0.19219771297334712,
interpretable,人物,assistant_random1k,U09,获取现成内容,862,32,0.037122969837587005,0.026416903999309238,0.05193645763173273,
interpretable,人物,assistant_random1k,U10,生成与编辑,862,9,0.010440835266821345,0.00550247058864932,0.019723390585034178,
interpretable,人物,assistant_random1k,U11,会话与系统指令,862,9,0.010440835266821345,0.00550247058864932,0.019723390585034178,
interpretable,人物,assistant_random1k,U12,违规或灰色内容,862,38,0.04408352668213457,0.03228387341949478,0.05992883615694505,
interpretable,人物,assistant_random1k,U13,无法判定,862,0,0.0,0.0,0.0044368392555867026,
interpretable,合计,search_top1000,U01,导航直达,4957,322,0.06495864434133548,0.058429030729790374,0.07216203672134532,0.10496997744895166
interpretable,合计,search_top1000,U02,裸实体,4957,2223,0.4484567278595925,0.43465682781630505,0.46233645654899286,0.4945520831222329
interpretable,合计,search_top1000,U03,事实与数值,4957,549,0.11075247125277385,0.10231563829287421,0.11979215890024719,0.161414576043775
interpretable,合计,search_top1000,U04,解释与介绍,4957,1162,0.23441597740568892,0.22283107961908694,0.24641220361737032,0.09855176351700308
interpretable,合计,search_top1000,U05,核实与动态,4957,11,0.0022190841234617713,0.0012395666009010797,0.003969549529716757,0.000985524377896399
interpretable,合计,search_top1000,U06,办事与操作,4957,46,0.009279806334476498,0.006964657816506067,0.012354967305166834,0.004252899737569343
interpretable,合计,search_top1000,U07,个案判断与建议,4957,58,0.011700625378252975,0.009062508909426038,0.015095005009180026,0.004021174708048377
interpretable,合计,search_top1000,U08,清单与推荐,4957,102,0.02057696187210006,0.01698029406691588,0.02491614544044513,0.017269508233861575
interpretable,合计,search_top1000,U09,获取现成内容,4957,442,0.08916683477910026,0.08154811870356689,0.09742183671690045,0.1084458903513571
interpretable,合计,search_top1000,U10,生成与编辑,4957,4,0.0008069396812588259,0.0003138413498361489,0.002073172982570675,0.0005524165875114294
interpretable,合计,search_top1000,U11,会话与系统指令,4957,0,0.0,0.0,0.0007743847334291019,0.0
interpretable,合计,search_top1000,U12,违规或灰色内容,4957,38,0.007665926971958846,0.005590309926196817,0.010504055997520642,0.004984185871793127
interpretable,合计,search_top1000,U13,无法判定,4957,0,0.0,0.0,0.0007743847334291019,0.0
interpretable,合计,search_top10k,U01,导航直达,49197,3546,0.07207756570522593,0.06982552582363434,0.07439642992437463,0.09163467868846066
interpretable,合计,search_top10k,U02,裸实体,49197,19095,0.3881334227696811,0.38383600302948495,0.39244831158679194,0.45462650475206556
interpretable,合计,search_top10k,U03,事实与数值,49197,7142,0.14517145354391528,0.14208624450949034,0.14831207257945958,0.16035215205087935
interpretable,合计,search_top10k,U04,解释与介绍,49197,10361,0.21060227249629043,0.20702192219539656,0.2142278151261699,0.1266155619941919
interpretable,合计,search_top10k,U05,核实与动态,49197,519,0.010549423745350327,0.00968405296803378,0.01149122709059026,0.004035724550296373
interpretable,合计,search_top10k,U06,办事与操作,49197,786,0.015976583938045002,0.014905796573507945,0.017122956365547472,0.007823434603673785
interpretable,合计,search_top10k,U07,个案判断与建议,49197,854,0.017358782039555258,0.016241795439927906,0.018551137858188686,0.007659141842891178
interpretable,合计,search_top10k,U08,清单与推荐,49197,1431,0.029087139459723153,0.027638507929294943,0.030609308709678967,0.02404848909314835
interpretable,合计,search_top10k,U09,获取现成内容,49197,4906,0.09972152773543103,0.09710499500701306,0.10240056792221944,0.11378027675215624
interpretable,合计,search_top10k,U10,生成与编辑,49197,91,0.001849706282903429,0.0015069334991784748,0.0022702701818252255,0.0015301559154350622
interpretable,合计,search_top10k,U11,会话与系统指令,49197,17,0.0003455495253775637,0.0002157632794017868,0.0005533617755647527,0.0003432293944657495
interpretable,合计,search_top10k,U12,违规或灰色内容,49197,449,0.009126572758501535,0.008323729613074432,0.010006070664163104,0.0075506503623357845
interpretable,合计,search_top10k,U13,无法判定,49197,0,0.0,0.0,7.807996520124565e-05,0.0
interpretable,合计,assistant_top1k,U01,导航直达,3881,134,0.03452718371553723,0.029227624891395666,0.04074732595344701,0.10986127143301411
interpretable,合计,assistant_top1k,U02,裸实体,3881,1399,0.36047410461221335,0.3455128875060489,0.3757112674247468,0.33599764304069574
interpretable,合计,assistant_top1k,U03,事实与数值,3881,439,0.11311517650090183,0.10353031542599705,0.12346519450676316,0.08504305113993745
interpretable,合计,assistant_top1k,U04,解释与介绍,3881,552,0.14223138366400412,0.13159568413074904,0.15357465589032157,0.11030086304928492
interpretable,合计,assistant_top1k,U05,核实与动态,3881,182,0.04689513012110281,0.04067991670730962,0.054006466387434844,0.03244014656171547
interpretable,合计,assistant_top1k,U06,办事与操作,3881,130,0.03349652151507344,0.028280953299295867,0.039634711524721665,0.027549300121822995
interpretable,合计,assistant_top1k,U07,个案判断与建议,3881,159,0.04096882246843597,0.03517301723451413,0.047672471240485736,0.028133863441332056
interpretable,合计,assistant_top1k,U08,清单与推荐,3881,249,0.06415872197887143,0.056872211738597175,0.07230721220496851,0.06880154387069772
interpretable,合计,assistant_top1k,U09,获取现成内容,3881,380,0.0979129090440608,0.0889563277690987,0.10766471335649055,0.08611007405248132
interpretable,合计,assistant_top1k,U10,生成与编辑,3881,100,0.02576655501159495,0.021231197244464525,0.031239822423364406,0.031200092906596914
interpretable,合计,assistant_top1k,U11,会话与系统指令,3881,130,0.03349652151507344,0.028280953299295867,0.039634711524721665,0.08086303369656798
interpretable,合计,assistant_top1k,U12,违规或灰色内容,3881,27,0.006956969853130637,0.004785693936318034,0.01010335585145195,0.003699116685853334
interpretable,合计,assistant_top1k,U13,无法判定,3881,0,0.0,0.0,0.000988869147200236,0.0
interpretable,合计,assistant_random1k,U01,导航直达,4303,20,0.004647920055775041,0.0030108710284130354,0.0071686535679872584,
interpretable,合计,assistant_random1k,U02,裸实体,4303,254,0.05902858470834302,0.05237218135706003,0.06647166003241667,
interpretable,合计,assistant_random1k,U03,事实与数值,4303,728,0.1691842900302115,0.15827829383607805,0.1806804456727072,
interpretable,合计,assistant_random1k,U04,解释与介绍,4303,727,0.16895189402742272,0.15805222569566768,0.18044213639092493,
interpretable,合计,assistant_random1k,U05,核实与动态,4303,422,0.09807111317685335,0.0895399307825763,0.10731931753526291,
interpretable,合计,assistant_random1k,U06,办事与操作,4303,229,0.05321868463862422,0.04690137577546189,0.06033303005919894,
interpretable,合计,assistant_random1k,U07,个案判断与建议,4303,689,0.16012084592145015,0.14946742347790373,0.17138059656536878,
interpretable,合计,assistant_random1k,U08,清单与推荐,4303,465,0.1080641412967697,0.09913491963354193,0.11769255783858057,
interpretable,合计,assistant_random1k,U09,获取现成内容,4303,311,0.07227515686730188,0.06491368944340531,0.0803996650110515,
interpretable,合计,assistant_random1k,U10,生成与编辑,4303,287,0.06669765280037183,0.059622642287788914,0.0745456540340447,
interpretable,合计,assistant_random1k,U11,会话与系统指令,4303,118,0.02742272832907274,0.022948611612512628,0.03273990035876581,
interpretable,合计,assistant_random1k,U12,违规或灰色内容,4303,53,0.012316988147803859,0.009429285141398153,0.01607469438735907,
interpretable,合计,assistant_random1k,U13,无法判定,4303,0,0.0,0.0,0.0008919761525476115,
